gene_id,gene_name,logFC,AveExpr,t,P.Value,FDR,DE
ENSRNOG00000006412,Zhx1,-0.2595349702530868,6.374625032876493,-0.890664317616206,0.39751169483765003,0.7314419500283832,FALSE
ENSRNOG00000019504,AABR07026536.1,0.3882407723338629,1.8591686935625933,0.8906614830737101,0.3975131327205924,0.7314419500283832,FALSE
ENSRNOG00000012799,Prkaa1,-0.2449796879952759,6.621555832129282,-0.8897444077909458,0.3979785337771208,0.7321394293794581,FALSE
ENSRNOG00000012240,Supt6h,-0.25812647588453436,6.69583879241237,-0.8896953204718755,0.39800345575840756,0.7321394293794581,FALSE
ENSRNOG00000001706,Kalrn,-0.24443138587416186,4.991008928935964,-0.8891008971920528,0.3983053370128069,0.7324402593133257,FALSE
ENSRNOG00000012756,Slc25a43,0.3304462112266018,4.088189152387825,0.8890062850830491,0.3983534013649016,0.7324402593133257,FALSE
ENSRNOG00000004936,Sdc2,0.26159518384878183,6.981399572483482,0.8886016180545617,0.39855902485764294,0.7324402593133257,FALSE
ENSRNOG00000011751,Ncdn,-0.4121081718518259,2.3140357813805745,-0.888552918011207,0.3985837759129429,0.7324402593133257,FALSE
ENSRNOG00000012960,Uap1l1,-0.26125248434795556,4.4257329245074555,-0.8885124573857214,0.3986043402425623,0.7324402593133257,FALSE
ENSRNOG00000003336,Mybph,0.3769723855893784,1.6373891103675462,0.888486858692335,0.3986173513060419,0.7324402593133257,FALSE
ENSRNOG00000019097,Bap1,-0.2394522750349781,5.833820924569755,-0.888427671452241,0.3986474355993095,0.7324402593133257,FALSE
ENSRNOG00000024677,Arhgap33,1.4521772037548117,3.109930292545557,0.9171900297162842,0.3987505410593211,0.7324402593133257,FALSE
ENSRNOG00000012690,Nipa2,0.22460534624935674,5.856702556442759,0.8882194031104266,0.39875330921495333,0.7324402593133257,FALSE
ENSRNOG00000051844,AABR07000248.1,0.9389843165393359,7.611423836260523,0.9155551312258575,0.3987843766745015,0.7324402593133257,FALSE
ENSRNOG00000000921,Ubl3,-0.195276869010465,5.9599448464116875,-0.8881028797675155,0.3988125528208063,0.7324402593133257,FALSE
ENSRNOG00000008720,LOC103692173,-0.31948327434681045,3.752351500267094,-0.8880589870488651,0.3988348706868763,0.7324402593133257,FALSE
ENSRNOG00000024960,LOC100911042,0.5256470324501965,1.9586885904469895,0.8878369097540199,0.3989478026282439,0.732545428015584,FALSE
ENSRNOG00000021890,Nob1,0.2733830333174389,4.782332070190062,0.8876380833014647,0.3990489302487764,0.732628895378613,FALSE
ENSRNOG00000007125,Vps54,-0.3104694981907346,6.705111490581289,-0.8871465466813468,0.3992990152159338,0.7329857776875002,FALSE
ENSRNOG00000057813,AABR07063281.1,-0.25004078871864605,3.5918963084079363,-0.8867512267848352,0.39950022779690986,0.7332528588294747,FALSE
ENSRNOG00000005108,Wfs1,-0.31314232562243793,2.0776865942961784,-0.8866220418266157,0.3995659968705887,0.7332713036978032,FALSE
ENSRNOG00000058304,AABR07043626.3,0.6480102489611117,2.4113213735672354,0.8935374637955338,0.3997515285867047,0.7335094975182702,FALSE
ENSRNOG00000039544,Kcnd1,-0.34763247031561795,1.22213604333084,-0.886111549838647,0.3998259677334244,0.7335331288848852,FALSE
ENSRNOG00000033341,MGC116197,0.3674570954000998,2.1463855848592615,0.8860135538060555,0.39987588652128925,0.7335331288848852,FALSE
ENSRNOG00000058993,AABR07062183.1,-0.4245723586662774,3.76808648800064,-0.8864005156895974,0.3999674967433008,0.7335611648831254,FALSE
ENSRNOG00000062306,Cyp4f17,0.5117700522390994,4.23355304155543,0.8926007999264437,0.40003005258039914,0.7335611648831254,FALSE
ENSRNOG00000000571,Psap,0.3193803652349501,9.263610732615586,0.885655343473671,0.4000583951646042,0.7335611648831254,FALSE
ENSRNOG00000055439,AABR07008608.1,-0.25936314494649965,4.436145555376909,-0.885493149070994,0.40014105291725033,0.7336105121748417,FALSE
ENSRNOG00000039674,AABR07034657.1,-0.6058095770614201,3.0846349465842455,-0.8949971017920423,0.40021811346776515,0.7336155549467215,FALSE
ENSRNOG00000054196,AABR07048228.1,0.9164616286132876,7.303938988557258,0.9119239423821542,0.4004437408176605,0.7336155549467215,FALSE
ENSRNOG00000014277,Zdhhc13,-0.32273835403536694,3.986960955607244,-0.8848457655870997,0.4004710944538509,0.7336155549467215,FALSE
ENSRNOG00000057774,RGD1560212,-0.29585617843640133,5.179672112701622,-0.8847570469301773,0.40051633904751094,0.7336155549467215,FALSE
ENSRNOG00000037768,Rab43,-0.3026626992787829,2.2102968528655174,-0.8846857138737453,0.4005527199972765,0.7336155549467215,FALSE
ENSRNOG00000003108,Acbd4,-0.36650789140074813,1.9635781962352619,-0.8846737897699488,0.40055880170178226,0.7336155549467215,FALSE
ENSRNOG00000017329,Tmem129,-0.29477313468135674,3.3753359816571926,-0.884521016864236,0.4006367269657177,0.7336155549467215,FALSE
ENSRNOG00000050181,LOC100911881,1.727176366271438,2.3793910925977855,0.913247425192557,0.4006417036080058,0.7336155549467215,FALSE
ENSRNOG00000016358,Apba2,1.0148908717761693,2.965665316747672,0.9100363480142428,0.4006455162159641,0.7336155549467215,FALSE
ENSRNOG00000009862,Olfm1,-0.3667060059989537,2.461433277506801,-0.8839299469764021,0.4009383169878309,0.7340407985630306,FALSE
ENSRNOG00000001609,Cep97,-0.2815711900272383,4.10915986272713,-0.8837691817183063,0.401020374443552,0.7340407985630306,FALSE
ENSRNOG00000048394,Zfp560,-0.31204803072995563,3.1746395837891526,-0.8836959846441858,0.4010577394895827,0.7340407985630306,FALSE
ENSRNOG00000018359,Smad7,-0.31127790483630924,3.5351591804886584,-0.8835409531904237,0.40113688685144977,0.7340407985630306,FALSE
ENSRNOG00000005203,Sec61g,-0.3316451587294843,5.943855606414527,-0.8833044130127351,0.40125766779999583,0.7340407985630306,FALSE
ENSRNOG00000023023,Trpt1,0.6524542463818367,2.1841557311577544,0.890352488070328,0.40129478473402924,0.7340407985630306,FALSE
ENSRNOG00000014380,AABR07003176.1,-0.4740662107116949,2.8738681207533485,-0.8837346442521182,0.4013682748322607,0.7340407985630306,FALSE
ENSRNOG00000000561,Pald1,-0.3151191682844081,3.3272554929819282,-0.8830651442292387,0.40137986829769656,0.7340407985630306,FALSE
ENSRNOG00000018345,Abce1,-0.2780004827567512,7.336048157702319,-0.882956111766175,0.4014355626458269,0.7340407985630306,FALSE
ENSRNOG00000014352,Smim12,0.40276725273245306,2.365942292366773,0.8829046481055517,0.4014618524576199,0.7340407985630306,FALSE
ENSRNOG00000016494,Tmem204,0.2885823991792849,3.05662517472053,0.882846982060112,0.4014913121623628,0.7340407985630306,FALSE
ENSRNOG00000023628,Tmem106a,-0.2979829197797349,3.2086661245247563,-0.8826627055012308,0.40158546334783607,0.7341109456393281,FALSE
ENSRNOG00000045857,Tmed8,-0.42556043397477866,1.379893546084757,-0.88249223915964,0.4016725725316833,0.7341682020162433,FALSE
ENSRNOG00000008400,Pml,-0.36763898574392273,4.0096702772542185,-0.882346860572589,0.4017468723429385,0.7342020330555576,FALSE
ENSRNOG00000006148,RGD1310352,-0.21153935334036675,6.234482928661681,-0.8820122699628741,0.4019179113468554,0.7344126233441568,FALSE
ENSRNOG00000001171,Coq5,-0.2410892290852133,3.3232896542983785,-0.8817434791306036,0.40205535167464823,0.7344782740064482,FALSE
ENSRNOG00000019264,Ltbr,0.2689163393769908,4.612533048427686,0.8817237081374786,0.4020654624576332,0.7344782740064482,FALSE
ENSRNOG00000031406,Hps3,-0.2340154229508127,5.841084961033254,-0.8812807231922457,0.4022920499741933,0.734693500136625,FALSE
ENSRNOG00000013171,Grm2,0.6682994334276534,3.09435226833782,0.8935912351701442,0.40229493632101215,0.734693500136625,FALSE
ENSRNOG00000010861,Atad1,-0.26388473548214353,6.699012764467568,-0.8808389595898425,0.40251810299509794,0.734999061386914,FALSE
ENSRNOG00000010776,Atp13a1,-0.40386463553722235,4.38817461754041,-0.8815458279648045,0.4025765578250755,0.7350038153410091,FALSE
ENSRNOG00000013852,Med20,-0.23930348409959765,4.62095699060625,-0.8802719338546633,0.40280838542153474,0.7351934996635343,FALSE
ENSRNOG00000010750,Twistnb,-0.26930822848208613,5.573353562943501,-0.880270242332383,0.402809251599336,0.7351934996635343,FALSE
ENSRNOG00000011214,Polr2f,-0.22056792392772706,4.144573360249047,-0.8801944789788771,0.4028480490937497,0.7351934996635343,FALSE
ENSRNOG00000003600,Pnpt1,-0.3743443888916948,5.652581224415236,-0.8807051047065068,0.4029156868543381,0.7352124887478607,FALSE
ENSRNOG00000004287,Wdr83,-0.3252685661317536,3.630081525069749,-0.8798219997557282,0.40303882972522276,0.7352124887478607,FALSE
ENSRNOG00000004013,Grip1,0.5718105969601852,3.1988513788244486,0.887571640679874,0.40311422623519666,0.7352124887478607,FALSE
ENSRNOG00000019519,Idnk,0.7677551645104976,4.686684892530248,0.9014329174247812,0.403121780736841,0.7352124887478607,FALSE
ENSRNOG00000009284,Foxa1,1.0909594847001678,1.8569128628161624,0.9034459350700492,0.40326061489075915,0.7352124887478607,FALSE
ENSRNOG00000010205,Mturn,-0.3483092039968274,1.5830021398203742,-0.8793522334245982,0.4032795312978015,0.7352124887478607,FALSE
ENSRNOG00000023455,Pomgnt1,0.29884106012223216,3.770478019329817,0.8792098068631304,0.40335252876366035,0.7352124887478607,FALSE
ENSRNOG00000018184,Tpm1,0.24716927589810092,8.386364061206567,0.8790934386300451,0.40341217758242465,0.7352124887478607,FALSE
ENSRNOG00000040108,RGD1565355,-0.27856940563272475,8.233077911985255,-0.8790653325480817,0.4034265853259398,0.7352124887478607,FALSE
ENSRNOG00000000082,Hltf,0.2694096913061669,7.432425091307603,0.879044790857311,0.40343711564088014,0.7352124887478607,FALSE
ENSRNOG00000049096,Mcpt8l2,-0.44928118996721816,5.9553269347124544,-0.8850224142318616,0.40349802751446606,0.7352124887478607,FALSE
ENSRNOG00000008300,Zbtb8a,-0.28672981107843315,2.1344122565980226,-0.8787947915950233,0.40356528871460484,0.7352124887478607,FALSE
ENSRNOG00000006864,Scaper,-0.2881307365287107,5.272132965283863,-0.8787568807959331,0.403584727865847,0.7352124887478607,FALSE
ENSRNOG00000009348,Nos3,1.0472919003060057,4.453742354193343,0.9068297758371722,0.40373506477876814,0.7353845608980746,FALSE
ENSRNOG00000019742,Stat3,0.23202134843772085,6.607691132833732,0.8782256219951192,0.4038572060587452,0.7354687697958381,FALSE
ENSRNOG00000004926,Mettl15,0.5430702613953552,5.832070640063799,0.8903397350398573,0.40389306985672657,0.7354687697958381,FALSE
ENSRNOG00000007581,Slc17a8,1.4062717954283865,2.820716467140096,0.9061512573927695,0.4040632021320241,0.7355414056319545,FALSE
ENSRNOG00000000661,Hps4,-0.3762941944438393,2.158384552355737,-0.8778238281463225,0.40406336928926245,0.7355414056319545,FALSE
ENSRNOG00000027514,Ube2m,-0.24213785634292465,4.733751552104157,-0.8777161257554829,0.40411864480337634,0.7355414056319545,FALSE
ENSRNOG00000015991,Npr2,-0.2596233312575576,3.4743478576577784,-0.8776423183516566,0.4041565276690473,0.7355414056319545,FALSE
ENSRNOG00000017302,Slc6a3,0.970783458034272,0.6541602919459589,0.8907202738724636,0.4042692270069503,0.7355923106439645,FALSE
ENSRNOG00000014887,Homez,-0.39596469689258357,1.2859052575268968,-0.8773700600096326,0.40429629049299354,0.7355923106439645,FALSE
ENSRNOG00000024852,Tmx4,0.25720381595052133,6.777733952373432,0.8769061598425165,0.4045345107641731,0.735915827849276,FALSE
ENSRNOG00000007720,Rnf26,0.8286727543413772,4.478279573041998,0.9003910376911217,0.4046348272589563,0.735915827849276,FALSE
ENSRNOG00000042860,Pappa2,0.6644796328140476,3.560931434604785,0.8905509136344898,0.4047112530416547,0.735915827849276,FALSE
ENSRNOG00000058166,AABR07057495.1,-0.2898649979914656,4.129266439862799,-0.8764982321019384,0.40474407036398574,0.735915827849276,FALSE
ENSRNOG00000010518,Cer1,1.5003092847194008,4.295946674795264,0.9047248437780558,0.4047537053171018,0.735915827849276,FALSE
ENSRNOG00000049523,AC097153.2,0.5842738367451401,0.8424586949976823,0.8763382869311209,0.4049248949345823,0.7360889293062665,FALSE
ENSRNOG00000020298,Bag3,0.32991710657337775,2.3904328419618337,0.8760765457553394,0.4049607787368822,0.7360889293062665,FALSE
ENSRNOG00000016632,Dsg3,0.21688290570710209,6.075683921816859,0.8758498480948255,0.4050773146073986,0.7361990692215669,FALSE
ENSRNOG00000000436,Egfl8,-0.40418112742806345,1.0190896979865611,-0.8755881736268132,0.4052118600968092,0.7362295900858088,FALSE
ENSRNOG00000056748,AC229945.1,1.1674831921534115,8.100291946843114,0.9036940307950728,0.40525327624214,0.7362295900858088,FALSE
ENSRNOG00000017075,Slc35e2b,-0.3154836755184352,3.112399185814491,-0.8752547329377286,0.40538335150768545,0.7362295900858088,FALSE
ENSRNOG00000021079,Fxyd1,0.31837570515832747,2.920096983726751,0.8750946926201861,0.4054656798433125,0.7362295900858088,FALSE
ENSRNOG00000011058,Utrn,-0.25107706830836124,8.084772981472442,-0.8749153556745268,0.4055579488431851,0.7362295900858088,FALSE
ENSRNOG00000010488,Zmiz1,-0.27429936788224707,5.607792695701119,-0.8748852749576371,0.40557342684941955,0.7362295900858088,FALSE
ENSRNOG00000049650,AABR07018556.1,0.9717788854569468,9.390993511178683,0.899985208563505,0.40562012422038074,0.7362295900858088,FALSE
ENSRNOG00000003706,Ufc1,-0.20630410170703795,5.724389123538851,-0.8746646700810186,0.40568695165507407,0.7362295900858088,FALSE
ENSRNOG00000040101,AABR07026805.2,0.45524931501467886,4.019896800852236,0.8781215682621526,0.40570656463108823,0.7362295900858088,FALSE
ENSRNOG00000010023,Slc33a1,-0.2283030515433751,4.628415411411881,-0.8745618475014418,0.40573987254463684,0.7362295900858088,FALSE
ENSRNOG00000006721,AABR07049064.1,-0.3124582399055556,2.0608140282836236,-0.8743635407067182,0.405841951182647,0.7362295900858088,FALSE
ENSRNOG00000024712,Insc,0.37795415821723966,4.344197169991271,0.874326342913628,0.4058611008085441,0.7362295900858088,FALSE
ENSRNOG00000002653,Kcnk2,-0.3560523985174858,3.0271450021880018,-0.8741177191480836,0.40596851329016537,0.7362295900858088,FALSE
ENSRNOG00000010392,Nrg1,1.1887919261195392,6.5188698996754395,0.902199115398291,0.40597862070325114,0.7362295900858088,FALSE
ENSRNOG00000042230,RGD1307182,0.2635437297090285,4.05741027505836,0.8740220858369673,0.40601775797714323,0.7362295900858088,FALSE
ENSRNOG00000005248,Slc1a4,0.2615907600157305,4.0191505431165515,0.8739910389793653,0.4060337459164801,0.7362295900858088,FALSE
ENSRNOG00000033372,Klhl24,-0.2897761517408882,6.80388070968746,-0.873968865844427,0.40604516450173256,0.7362295900858088,FALSE
ENSRNOG00000017893,Baiap3,-0.6047087735811282,0.4477047160235626,-0.8738287549408181,0.40611732320365834,0.736258985171531,FALSE
ENSRNOG00000022245,Msantd4,0.25938919745872324,5.535474030286079,0.8734460535422786,0.4063144649258553,0.7364990886236288,FALSE
ENSRNOG00000023995,Ankrd39,0.6516822465765698,4.478245744397774,0.8891965508572096,0.406361693198797,0.7364990886236288,FALSE
ENSRNOG00000019693,Clpb,-0.24470890042396107,3.9269042592877215,-0.8730865450041264,0.40649972083406005,0.7365465479051524,FALSE
ENSRNOG00000014019,Tbc1d7,-0.3250624014241344,2.717889689559272,-0.8730129189899355,0.40653766791473245,0.7365465479051524,FALSE
ENSRNOG00000008055,Ccne2,-0.4385976936422956,6.378661804042151,-0.8783753913389077,0.40659963812317823,0.7365465479051524,FALSE
ENSRNOG00000005298,Zfp513,-0.32802099681349445,3.8132944092903323,-0.872869190813504,0.4066117530798581,0.7365465479051524,FALSE
ENSRNOG00000046424,Mfn2,-0.2744559743101952,4.72461879881766,-0.8725913687823961,0.4067549843897891,0.7365954864800731,FALSE
ENSRNOG00000018387,Wdr7,-0.207526438269676,6.116455303930425,-0.8724930699827457,0.4068056709238972,0.7365954864800731,FALSE
ENSRNOG00000007129,Cd8b,0.556074464314262,1.2643314397207952,0.8733921960408221,0.40680668660616803,0.7365954864800731,FALSE
ENSRNOG00000059215,Pqlc1,-0.3088890489587417,4.191085962011696,-0.8719977083392689,0.4070611657486788,0.7369338243249911,FALSE
ENSRNOG00000014751,Ret,-0.36054382302182714,1.3173647908540955,-0.8719116969962744,0.4071055397296873,0.7369338243249911,FALSE
ENSRNOG00000009568,Hdac1,-0.29035113003802515,6.804269164861231,-0.8716366289356182,0.4072474725895785,0.7370051405643551,FALSE
ENSRNOG00000000397,Ccar1,-0.2443128118204909,6.93483174496681,-0.8716182757308593,0.4072569439349536,0.7370051405643551,FALSE
ENSRNOG00000031038,Gtdc1,-0.31139034658397424,3.9880781925957427,-0.8711829053553795,0.40748166652119333,0.7371667032111475,FALSE
ENSRNOG00000045998,Sema6b,0.39707083432594487,3.1506337963371385,0.8711827365429887,0.40748175367306305,0.7371667032111475,FALSE
ENSRNOG00000017890,Crhbp,0.5675129071247328,2.572074214164315,0.8764077644266953,0.40751426792257583,0.7371667032111475,FALSE
ENSRNOG00000010185,RGD1306941,-0.39360819647661566,4.895057181115959,-0.8718279851443684,0.4076937913052082,0.7373775793332749,FALSE
ENSRNOG00000012099,Tent2,-0.2766774520504458,5.649357776763291,-0.8706770008895023,0.40774290614044384,0.7373775793332749,FALSE
ENSRNOG00000019948,Phf20,-0.20819750649201463,5.4748742058784865,-0.8702937066258576,0.40794091077027306,0.7373776887576333,FALSE
ENSRNOG00000000281,Prodh1,-0.3509345980077064,3.879537954378507,-0.870262772992734,0.4079568936226229,0.7373776887576333,FALSE
ENSRNOG00000023309,Anks6,0.47170381582944226,1.7382709426174914,0.8701775636944755,0.4080009220188744,0.7373776887576333,FALSE
ENSRNOG00000010892,Ythdf2,-0.24099906948064803,5.557028743739535,-0.8701488518131428,0.40801575845587656,0.7373776887576333,FALSE
ENSRNOG00000009887,Arih1,-0.2432106349133892,7.08780743478111,-0.8701345954810267,0.4080231253444594,0.7373776887576333,FALSE
ENSRNOG00000049952,Gucd1,-0.22227199234417422,4.574797766681692,-0.8699192214063158,0.40813443023363916,0.7374273331318765,FALSE
ENSRNOG00000004581,Zdhhc9,0.3058306652703632,3.2095105422959755,0.8698140920226037,0.40818876866095755,0.7374273331318765,FALSE
ENSRNOG00000004281,Cobl,-0.2767618240793196,2.193102714463049,-0.8697470944988309,0.408223400460613,0.7374273331318765,FALSE
ENSRNOG00000004131,Pkn1,-0.3474206739637514,5.118996195290004,-0.8696368565605221,0.4082803882409053,0.7374273331318765,FALSE
ENSRNOG00000045790,LOC100910130,-0.31777640637435395,3.987431666161301,-0.8695357350511635,0.4083326681907108,0.7374273331318765,FALSE
ENSRNOG00000002407,Pdxdc1,0.22836377548525272,6.86131529701742,0.8693938115707666,0.40840605076896275,0.7374273331318765,FALSE
ENSRNOG00000039234,Zscan21,-0.23674676412097082,4.665371326203625,-0.8692673256370539,0.40847145908195326,0.7374273331318765,FALSE
ENSRNOG00000023385,Rpl37a,-0.25624010857840784,8.544278403343474,-0.8692143039223801,0.40849887982761246,0.7374273331318765,FALSE
ENSRNOG00000000201,Gsta5,0.847992706177823,3.3181586469800792,0.889879589777488,0.40861282082760836,0.7374521238701607,FALSE
ENSRNOG00000009014,Slc35f2,-0.4305687925731434,0.7358952726182183,-0.86896183530224,0.40862946446064685,0.7374521238701607,FALSE
ENSRNOG00000012502,Stk17b,0.24643950504207654,8.26582121389563,0.8688416131558654,0.40869165743445557,0.7374521238701607,FALSE
ENSRNOG00000025011,Chd8,-0.23969206120135444,7.182212138534208,-0.8687259648417258,0.40875149057888205,0.7374521238701607,FALSE
ENSRNOG00000017585,Abt1,0.31581941096123833,3.639989383232874,0.8685534746765887,0.4088407435429231,0.7374521238701607,FALSE
ENSRNOG00000045746,AABR07007744.1,1.3358456582059572,7.30797803577478,0.8963039432660148,0.40884883706357844,0.7374521238701607,FALSE
ENSRNOG00000009630,Hsd17b12,-0.2479932466068371,5.657014950570037,-0.868159790871701,0.4090445019131427,0.7376537776728813,FALSE
ENSRNOG00000000723,RT1-CE5,0.33604925161936505,5.334858465175786,0.8680455861405317,0.4091036240735937,0.7376537776728813,FALSE
ENSRNOG00000018153,Rbm5,-0.2585953322922645,7.2310414226126545,-0.8679969704310049,0.409128793558842,0.7376537776728813,FALSE
ENSRNOG00000009891,Pcf11,-0.27037892501023414,7.1957492406277,-0.8676052351296593,0.4093316438377733,0.7378402331319197,FALSE
ENSRNOG00000042560,Bag4,-0.29117500156282944,3.083799249251925,-0.8675269415306182,0.4093721946981327,0.7378402331319197,FALSE
ENSRNOG00000038225,Fbxo15,-0.36196156680888386,1.1624005111150668,-0.8674580704833704,0.40940786764309434,0.7378402331319197,FALSE
ENSRNOG00000001339,Psmd9,-0.3110713848638195,4.190071845459468,-0.8673578580758458,0.40945977829353086,0.7378402331319197,FALSE
ENSRNOG00000017146,Nfatc1,-0.33711446631934744,4.872765860726841,-0.8670888073296196,0.4095991711685113,0.7378402331319197,FALSE
ENSRNOG00000025634,Zfhx2,0.6332755971464742,0.9085365270385419,0.86789826230274425,0.40963195545583975,0.7378402331319197,FALSE
ENSRNOG00000010702,Ube3c,-0.22218663452024953,6.911538091945942,-0.8668806066698689,0.4097070610553111,0.7378402331319197,FALSE
ENSRNOG00000042347,AABR07001896.1,-0.7425890476733911,3.1953904318861635,-0.8830923800613713,0.40981302966488015,0.7378402331319197,FALSE
ENSRNOG00000020118,Nme5,0.7173423760928233,4.0693889354592825,0.8844303593741071,0.40985332674918806,0.7378402331319197,FALSE
ENSRNOG00000012853,Tk2,-0.29011094354556716,4.713627207417404,-0.8665486130630947,0.4098791419915542,0.7378402331319197,FALSE
ENSRNOG00000009236,Necap1,-0.2210128002318889,4.049075877243536,-0.8665441344888086,0.4098814637008409,0.7378402331319197,FALSE
ENSRNOG00000009946,Ldlr,-0.2896039909119369,5.398842633785753,-0.8664951508581024,0.4099068575980942,0.7378402331319197,FALSE
ENSRNOG00000060337,Exosc7,0.33764980789519733,4.198057687672535,0.8663550452956731,0.40997949667151645,0.7378402331319197,FALSE
ENSRNOG00000007917,Cd46,-0.34858211256380334,1.623058763207348,-0.8661282712896523,0.4100970890193609,0.7378402331319197,FALSE
ENSRNOG00000021133,Lsm14a,-0.20588407046332477,6.854569385059866,-0.8660780590734686,0.41012312948092655,0.7378402331319197,FALSE
ENSRNOG00000058193,Slc27a6,-0.31793536838413444,1.3126968776158088,-0.8660044164105285,0.4101613232652802,0.7378402331319197,FALSE
ENSRNOG00000039559,Fam219a,0.48132264813455455,3.303784652905707,0.8687280507876854,0.4101853454098119,0.7378402331319197,FALSE
ENSRNOG00000028814,Oasl2,0.4722958041883242,5.387859646684496,0.8732010317808658,0.41028251281163974,0.7379141545170397,FALSE
ENSRNOG00000014093,Tom1,-0.3182425895788022,4.17853339723944,-0.865524314169737,0.4104103831970092,0.7379312182608001,FALSE
ENSRNOG00000051270,AABR07048420.6,0.4092372304833503,3.663314432929464,0.8654166231064534,0.41046626408063347,0.7379312182608001,FALSE
ENSRNOG00000013035,Rab33b,0.2541559312385824,4.367158987427983,0.865369654336023,0.41049063784685247,0.7379312182608001,FALSE
ENSRNOG00000011067,AABR07040782.1,-0.4978343677871075,3.096806296343057,-0.8692316899378812,0.4105162955081548,0.7379312182608001,FALSE
ENSRNOG00000002091,Gtf3c3,0.591541217299453,8.121569286143716,0.878107469263065,0.41070380595077083,0.7380788860964383,FALSE
ENSRNOG00000011367,Cyp2r1,-0.39662011086589216,2.571937974917634,-0.8648690992777267,0.41075045687947154,0.7380788860964383,FALSE
ENSRNOG00000006958,AC126572.1,-0.2634138473748121,3.328508489790104,-0.864837814939557,0.4107666992226683,0.7380788860964383,FALSE
ENSRNOG00000048235,AABR07039778.1,0.8026577642719286,8.592743960145285,0.8861170599613833,0.4110071479557491,0.7383287935763302,FALSE
ENSRNOG00000009953,Snx16,0.33624659544119956,3.1478743950279524,0.8643242980653761,0.411033373733211,0.7383287935763302,FALSE
ENSRNOG00000001323,Zfp157,-0.350030493863774,4.177483808857598,-0.8641526496274432,0.4111225396241065,0.7383287935763302,FALSE
ENSRNOG00000057396,AABR07005581.1,0.8808814867588782,6.958112532885348,0.8899826667541801,0.41113019751727564,0.7383287935763302,FALSE
ENSRNOG00000017914,Cavin3,0.23346608014711656,3.916753982637153,0.8638838664883276,0.41126219119255214,0.7384650615491862,FALSE
ENSRNOG00000004282,Arl4a,-0.3291605406883522,5.668117514690948,-0.8636959718382897,0.411359835340785,0.7385396225217914,FALSE
ENSRNOG00000012415,Mpc1,-0.3792593893097194,6.495087389559112,-0.8647864946148519,0.41156902074347457,0.7388143927136988,FALSE
ENSRNOG00000002144,Exoc1,-0.2450793764277649,5.481981580957549,-0.8628438540074391,0.4118028639957133,0.7391333456333316,FALSE
ENSRNOG00000061312,Phf10,-0.19854768616546312,5.541752272266577,-0.8624035271670635,0.41203192764302743,0.7394436339536671,FALSE
ENSRNOG00000032659,Plcl1,0.5096390955284663,3.994122295221512,0.8688581634631751,0.41211190920057783,0.7394705747968602,FALSE
ENSRNOG00000004362,Rps6ka5,-0.2606298291763889,5.781109009559628,-0.8621274897252221,0.4121755714373819,0.7394705747968602,FALSE
ENSRNOG00000019804,B3gat3,0.26927576071475545,4.986716103475985,0.8618283907931351,0.4123312555820806,0.7394705747968602,FALSE
ENSRNOG00000006226,Cacng2,0.9731313558371898,2.274899588173416,0.8838554532666074,0.4123772021154602,0.7394705747968602,FALSE
ENSRNOG00000017342,Zdhhc7,-0.29872582278428816,3.486197470022526,-0.8617310067411933,0.41238195390848287,0.7394705747968602,FALSE
ENSRNOG00000021207,Lgals12,0.6302597183507718,3.476554974632533,0.8738112411371669,0.4123840842275195,0.7394705747968602,FALSE
ENSRNOG00000015179,Tradd,-0.36170947423334904,2.6260005091054,-0.8613179792668829,0.41259702541383714,0.7394955822454155,FALSE
ENSRNOG00000023484,Rpap2,0.5821184781150177,6.506901636222695,0.8759778773533919,0.4125983248111824,0.7394955822454155,FALSE
ENSRNOG00000036742,Uqcrc2,-0.34398698567571484,7.246366671721326,-0.8611198631962795,0.41270021624929965,0.7394955822454155,FALSE
ENSRNOG00000026265,Magec2,2.101158166455425,-0.30666265204102183,0.8882904515756739,0.4127755829376063,0.7394955822454155,FALSE
ENSRNOG00000017960,Deaf1,-0.3399993000151855,3.187051187105309,-0.8609565342233512,0.412785301468822,0.7394955822454155,FALSE
ENSRNOG00000054259,Klf11,-0.2640886359523071,3.668468893669773,-0.8609355109843725,0.41279625428874667,0.7394955822454155,FALSE
ENSRNOG00000008829,Sorbs3,-0.4069672228204818,2.9875824978317733,-0.8608490664101925,0.41284129287096316,0.7394955822454155,FALSE
ENSRNOG00000027979,LOC500354,1.2925407598878993,0.9453225063459244,0.8842682987489956,0.412847571638075,0.7394955822454155,FALSE
ENSRNOG00000008564,Tmem222,-0.29791493400400026,3.2531444640020024,-0.8603616812778491,0.4130952904031362,0.7397990133115163,FALSE
ENSRNOG00000012760,Chtop,-0.22333471488484297,6.169401089078922,-0.8602782063888135,0.4131388037730488,0.7397990133115163,FALSE
ENSRNOG00000012427,Veph1,-0.3522250911840891,1.529791497509885,-0.8601884039239396,0.4131856191367511,0.7397990133115163,FALSE
ENSRNOG00000053347,Ccdc28a,-0.23825375976215815,3.438103093617384,-0.8600586805652677,0.41325325242185607,0.7398194533902361,FALSE
ENSRNOG00000003041,Smg6,-0.2620398711510664,4.4807835568360375,-0.8598471563644919,0.41336355048311313,0.739903822406659,FALSE
ENSRNOG00000009690,Rnf219,-0.24541731446878146,4.589160851953603,-0.8597526686504936,0.413412827215514,0.739903822406659,FALSE
